scenario_id,scenario_class,fixed_130m_truth_T_ref_m2_s,fixed_130m_truth_S_ref,fixed_130m_support_definition,fixed_130m_support_target_spread,archive_note
mega_combined_leakage_boundary_00745,combined leakage boundary,3.741283380930272e-05,0.0012619895786617,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",5.157309070413639,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00746,combined leakage boundary,8.178884766551041e-05,0.0011179435159615,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.1546704382697988,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00747,combined leakage boundary,6.094356573727834e-05,0.0007038505041125,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.1624149192825723,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00748,combined leakage boundary,7.472678594513353e-05,0.0010527708433524,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2383202576439254,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00749,combined leakage boundary,3.88968475099332e-05,0.001054017753387,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.6782272129556493,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00750,combined leakage boundary,5.3967412933068205e-05,0.0008943276007546,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.245148454188596,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00751,combined leakage boundary,5.611218207501496e-05,0.0009878415220779,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.399222375491774,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00752,combined leakage boundary,5.502957187269437e-06,0.0009509603189648,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.1245834278722908,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00753,combined leakage boundary,2.992120487330362e-05,0.0010128318460301,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.1441894749248611,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00754,combined leakage boundary,2.934227972232314e-05,0.0010140032973205,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.314249830413475,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00755,combined leakage boundary,6.258356713450016e-05,0.0012470749044345,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.326753534528683,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00756,combined leakage boundary,2.7031300521369545e-05,0.0009610151660268,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.1426794403718188,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00757,combined leakage boundary,5.482589172195372e-05,0.0010293535299991,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.7316165227809146,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00758,combined leakage boundary,4.409840797620917e-05,0.0010063946021192,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.504951964708774,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00759,combined leakage boundary,2.601255069179579e-05,0.0010679480642178,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2433758579356724,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00760,combined leakage boundary,0.0001193454960592,0.0009198963337089,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.127321903665432,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00761,combined leakage boundary,2.8441876837670865e-05,0.0010099826003767,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.3687197169974028,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00762,combined leakage boundary,4.261520922957953e-05,0.000979480862638,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",2.49286833817316,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
mega_combined_leakage_boundary_00763,combined leakage boundary,2.804469002277121e-05,0.0010041582118153,"pumping-support geometric mean within 130 m, with arithmetic and annular transmissivity targets retained as support sensitivity",1.2276160377646463,Historical fixed 130 m support reference retained for audit only; not the main reference definition.
